annotation	chrom	chromEnd	chromStart	createdBy	lastModifiedBy	lastModified	track	dupe
noPeak	chr2	131962959.0	131937279.0				thyroid_ENCFF020VFT	
noPeak	chr2	131993879.0	131963999.0				thyroid_ENCFF020VFT	
noPeak	chr2	132037079.0	132004919.0				thyroid_ENCFF020VFT	
noPeak	chr2	132079199.0	132045799.0				thyroid_ENCFF020VFT	
noPeak	chr2	132110559.0	132081879.0				thyroid_ENCFF020VFT	
noPeak	chr2	132153319.0	132124279.0				thyroid_ENCFF020VFT	
noPeak	chr2	132188039.0	132156679.0				thyroid_ENCFF020VFT	
noPeak	chr2	132218879.0	132190239.0				thyroid_ENCFF020VFT	
noPeak	chr2	132242319.0	132220199.0				thyroid_ENCFF020VFT	
peakStart	chr2	132250519.0	132244399.0				thyroid_ENCFF020VFT	
peakEnd	chr2	132255319.0	132250799.0				thyroid_ENCFF020VFT	
noPeak	chr2	132274359.0	132255839.0				thyroid_ENCFF020VFT	
noPeak	chr2	132307399.0	132289679.0				thyroid_ENCFF020VFT	
noPeak	chr2	132341399.0	132309479.0				thyroid_ENCFF020VFT	
noPeak	chr2	132384359.0	132349639.0				thyroid_ENCFF020VFT	
noPeak	chr2	132418359.0	132387079.0				thyroid_ENCFF020VFT	
noPeak	chr2	132438279.0	132433879.0				thyroid_ENCFF020VFT	
peakStart	chr2	132439879.0	132438559.0				thyroid_ENCFF020VFT	
peakEnd	chr2	132443999.0	132439999.0				thyroid_ENCFF020VFT	
noPeak	chr2	132462559.0	132444719.0				thyroid_ENCFF020VFT	
noPeak	chr2	132498439.0	132463799.0				thyroid_ENCFF020VFT	
noPeak	chr2	136731249.0	136644758.0				thyroid_ENCFF020VFT	
peakStart	chr2	136742590.0	136740445.0				thyroid_ENCFF020VFT	
peakEnd	chr2	136745617.0	136743237.0				thyroid_ENCFF020VFT	
noPeak	chr2	136866717.0	136752091.0				thyroid_ENCFF020VFT	
noPeak	chr2	137509669.0	137269995.0				thyroid_ENCFF020VFT	
noPeak	chr2	137522987.0	137518655.0				thyroid_ENCFF020VFT	
noPeak	chr2	137529919.0	137523681.0				thyroid_ENCFF020VFT	
noPeak	chr2	137596344.0	137536290.0				thyroid_ENCFF020VFT	
peakStart	chr3	110790499.0	110785399.0				thyroid_ENCFF020VFT	
peakEnd	chr3	110796699.0	110791199.0				thyroid_ENCFF020VFT	
noPeak	chr3	110840699.0	110798099.0				thyroid_ENCFF020VFT	
noPeak	chr3	111331999.0	110841999.0				thyroid_ENCFF020VFT	
peakStart	chr3	111393499.0	111390699.0				thyroid_ENCFF020VFT	
peakEnd	chr3	111399299.0	111393699.0				thyroid_ENCFF020VFT	
noPeak	chr3	111570799.0	111405599.0				thyroid_ENCFF020VFT	
peakStart	chr3	111578899.0	111572399.0				thyroid_ENCFF020VFT	
peakEnd	chr3	111586199.0	111579299.0				thyroid_ENCFF020VFT	
noPeak	chr3	111626739.0	111597708.0				thyroid_ENCFF020VFT	
noPeak	chr3	111693505.0	111669016.0				thyroid_ENCFF020VFT	
peakStart	chr3	111698079.0	111696299.0				thyroid_ENCFF020VFT	
peakEnd	chr3	111699829.0	111698169.0				thyroid_ENCFF020VFT	
noPeak	chr3	111716018.0	111701107.0				thyroid_ENCFF020VFT	
noPeak	chr3	135676315.0	135570123.0				thyroid_ENCFF020VFT	
peakStart	chr3	135684903.0	135680911.0				thyroid_ENCFF020VFT	
peakEnd	chr3	135687284.0	135685364.0				thyroid_ENCFF020VFT	
noPeak	chr3	135774281.0	135692812.0				thyroid_ENCFF020VFT	
noPeak	chr3	135904086.0	135860494.0				thyroid_ENCFF020VFT	
peakStart	chr3	135914420.0	135905910.0				thyroid_ENCFF020VFT	
peakEnd	chr3	135920945.0	135915051.0				thyroid_ENCFF020VFT	
noPeak	chr3	135944711.0	135920950.0				thyroid_ENCFF020VFT	
noPeak	chr3	135966053.0	135944980.0				thyroid_ENCFF020VFT	
peakStart	chr3	135969358.0	135967636.0				thyroid_ENCFF020VFT	
peakEnd	chr3	135972481.0	135969601.0				thyroid_ENCFF020VFT	
noPeak	chr3	136022390.0	135972500.0				thyroid_ENCFF020VFT	
noPeak	chr4	40051829.0	39999334.0				thyroid_ENCFF020VFT	
peakStart	chr4	40058221.0	40054615.0				thyroid_ENCFF020VFT	
peakEnd	chr4	40062502.0	40058622.0				thyroid_ENCFF020VFT	
noPeak	chr4	40169654.0	40066412.0				thyroid_ENCFF020VFT	
noPeak	chr4	40507127.0	40398886.0				thyroid_ENCFF020VFT	
peakStart	chr4	40516129.0	40507281.0				thyroid_ENCFF020VFT	
peakEnd	chr4	40522347.0	40516130.0				thyroid_ENCFF020VFT	
noPeak	chr9	117099237.0	117065194.0				thyroid_ENCFF020VFT	
noPeak	chr9	117125973.0	117106009.0				thyroid_ENCFF020VFT	
noPeak	chr9	117141885.0	117128093.0				thyroid_ENCFF020VFT	
peakStart	chr9	117149044.0	117142292.0				thyroid_ENCFF020VFT	
peakEnd	chr9	117151937.0	117150007.0				thyroid_ENCFF020VFT	
noPeak	chr9	117157338.0	117152900.0				thyroid_ENCFF020VFT	
peakStart	chr9	117160469.0	117158250.0				thyroid_ENCFF020VFT	
peakEnd	chr9	117162880.0	117160758.0				thyroid_ENCFF020VFT	
noPeak	chr9	117185061.0	117166930.0				thyroid_ENCFF020VFT	
noPeak	chr9	117206203.0	117190097.0				thyroid_ENCFF020VFT	
noPeak	chr9	117223465.0	117211506.0				thyroid_ENCFF020VFT	
noPeak	chr9	117243235.0	117225875.0				thyroid_ENCFF020VFT	
noPeak	chr9	117259725.0	117246706.0				thyroid_ENCFF020VFT	
noPeak	chr9	117369300.0	117356955.0				thyroid_ENCFF020VFT	
peakStart	chr9	117373782.0	117371274.0				thyroid_ENCFF020VFT	
peakEnd	chr9	117376482.0	117374360.0				thyroid_ENCFF020VFT	
noPeak	chr9	117403990.0	117385762.0				thyroid_ENCFF020VFT	
noPeak	chr9	117429160.0	117408135.0				thyroid_ENCFF020VFT	
noPeak	chr9	117452327.0	117432268.0				thyroid_ENCFF020VFT	
noPeak	chr9	117489115.0	117457773.0				thyroid_ENCFF020VFT	
noPeak	chr9	117519419.0	117492898.0				thyroid_ENCFF020VFT	
noPeak	chr9	117565153.0	117523878.0				thyroid_ENCFF020VFT	
noPeak	chr9	117608017.0	117573685.0				thyroid_ENCFF020VFT	
noPeak	chr9	117652786.0	117616525.0				thyroid_ENCFF020VFT	
noPeak	chr10	175099.0	128199.0				thyroid_ENCFF020VFT	
peakStart	chr10	180799.0	176599.0				thyroid_ENCFF020VFT	
peakEnd	chr10	188299.0	181899.0				thyroid_ENCFF020VFT	
noPeak	chr10	285699.0	193599.0				thyroid_ENCFF020VFT	
noPeak	chr10	988999.0	986299.0				thyroid_ENCFF020VFT	
noPeak	chr10	1007899.0	993799.0				thyroid_ENCFF020VFT	
noPeak	chr10	1028299.0	1020899.0				thyroid_ENCFF020VFT	
peakStart	chr10	1034099.0	1030699.0				thyroid_ENCFF020VFT	
peakEnd	chr10	1039999.0	1034699.0				thyroid_ENCFF020VFT	
noPeak	chr10	1075499.0	1042099.0				thyroid_ENCFF020VFT	
peakStart	chr10	1094439.0	1092299.0				thyroid_ENCFF020VFT	
peakEnd	chr10	1098419.0	1095039.0				thyroid_ENCFF020VFT	
peakStart	chr10	1102359.0	1099539.0				thyroid_ENCFF020VFT	
peakEnd	chr10	1105499.0	1102679.0				thyroid_ENCFF020VFT	
noPeak	chr10	1182899.0	1109399.0				thyroid_ENCFF020VFT	
noPeak	chr10	1356799.0	1187599.0				thyroid_ENCFF020VFT	
noPeak	chr10	3055999.0	1473999.0				thyroid_ENCFF020VFT	
peakStart	chr10	3110299.0	3105499.0				thyroid_ENCFF020VFT	
peakEnd	chr10	3113699.0	3110899.0				thyroid_ENCFF020VFT	
noPeak	chr10	3208699.0	3156599.0				thyroid_ENCFF020VFT	
peakStart	chr10	3214499.0	3211199.0				thyroid_ENCFF020VFT	
peakEnd	chr10	3218399.0	3214999.0				thyroid_ENCFF020VFT	
noPeak	chr10	3233599.0	3219899.0				thyroid_ENCFF020VFT	
noPeak	chr10	3235379.0	3234119.0				thyroid_ENCFF020VFT	
noPeak	chr10	3236399.0	3235439.0				thyroid_ENCFF020VFT	
noPeak	chr10	3263699.0	3244799.0				thyroid_ENCFF020VFT	
noPeak	chr10	3288299.0	3274799.0				thyroid_ENCFF020VFT	
noPeak	chr10	3328599.0	3294399.0				thyroid_ENCFF020VFT	
noPeak	chr10	3416099.0	3334199.0				thyroid_ENCFF020VFT	
noPeak	chr10	3462799.0	3418199.0				thyroid_ENCFF020VFT	
noPeak	chr10	3559499.0	3520399.0				thyroid_ENCFF020VFT	
noPeak	chr10	3652199.0	3603699.0				thyroid_ENCFF020VFT	
noPeak	chr10	3807699.0	3700299.0				thyroid_ENCFF020VFT	
peakStart	chr10	3825399.0	3812799.0				thyroid_ENCFF020VFT	
peakEnd	chr10	3832199.0	3826799.0				thyroid_ENCFF020VFT	
noPeak	chr10	4059999.0	3993999.0				thyroid_ENCFF020VFT	
noPeak	chr10	4245999.0	4141499.0				thyroid_ENCFF020VFT	
noPeak	chr10	4284599.0	4275399.0				thyroid_ENCFF020VFT	
noPeak	chr10	4291499.0	4285199.0				thyroid_ENCFF020VFT	
noPeak	chr10	4347699.0	4296299.0				thyroid_ENCFF020VFT	
noPeak	chr10	4584999.0	4443999.0				thyroid_ENCFF020VFT	
noPeak	chr10	5342999.0	5159499.0				thyroid_ENCFF020VFT	
peakStart	chr10	5708099.0	5703899.0				thyroid_ENCFF020VFT	
peakEnd	chr10	5711999.0	5708399.0				thyroid_ENCFF020VFT	
peakStart	chr10	5727199.0	5723699.0				thyroid_ENCFF020VFT	
peakEnd	chr10	5731099.0	5727599.0				thyroid_ENCFF020VFT	
peakStart	chr10	5734799.0	5732399.0				thyroid_ENCFF020VFT	
peakEnd	chr10	5738099.0	5734999.0				thyroid_ENCFF020VFT	
noPeak	chr10	5750999.0	5741399.0				thyroid_ENCFF020VFT	
noPeak	chr10	5808199.0	5759699.0				thyroid_ENCFF020VFT	
noPeak	chr10	5818399.0	5815999.0				thyroid_ENCFF020VFT	
noPeak	chr10	5843999.0	5824999.0	th798@nau.edu	th798@nau.edu	1632258695.0922933	thyroid_ENCFF020VFT	
peakStart	chr10	5854799.0	5849099.0				thyroid_ENCFF020VFT	
noPeak	chr10	5919199.0	5876199.0	th798@nau.edu	th798@nau.edu	1632258689.4544423	thyroid_ENCFF020VFT	
peakStart	chr10	5931599.0	5927999.0				thyroid_ENCFF020VFT	
noPeak	chr10	5976399.0	5942799.0	th798@nau.edu	th798@nau.edu	1632258682.4072156	thyroid_ENCFF020VFT	
noPeak	chr10	6009399.0	5993399.0	th798@nau.edu	th798@nau.edu	1632258707.8602548	thyroid_ENCFF020VFT	
peakStart	chr10	6019299.0	6014799.0				thyroid_ENCFF020VFT	
noPeak	chr10	6045199.0	6026799.0	th798@nau.edu	th798@nau.edu	1632258713.0133784	thyroid_ENCFF020VFT	
noPeak	chr10	6086199.0	6061199.0	th798@nau.edu	th798@nau.edu	1632258718.5262148	thyroid_ENCFF020VFT	
noPeak	chr10	6124999.0	6109799.0	th798@nau.edu	th798@nau.edu	1632258822.793625	thyroid_ENCFF020VFT	
peakEnd	chr10	6135399.0	6131599.0	th798@nau.edu	th798@nau.edu	1632258753.9371824	thyroid_ENCFF020VFT	
noPeak	chr10	6159799.0	6139599.0	th798@nau.edu	th798@nau.edu	1632258725.7497876	thyroid_ENCFF020VFT	
noPeak	chr10	6235999.0	6214999.0	th798@nau.edu	th798@nau.edu	1632258804.6714303	thyroid_ENCFF020VFT	
peakEnd	chr10	6252199.0	6246199.0	th798@nau.edu	th798@nau.edu	1632258796.6054702	thyroid_ENCFF020VFT	
noPeak	chr10	6308999.0	6262199.0	th798@nau.edu	th798@nau.edu	1632258809.4908845	thyroid_ENCFF020VFT	
noPeak	chr10	6566799.0	6529599.0	th798@nau.edu	th798@nau.edu	1632258832.9276347	thyroid_ENCFF020VFT	
peakEnd	chr10	6628199.0	6622199.0	th798@nau.edu	th798@nau.edu	1632258852.5906007	thyroid_ENCFF020VFT	
noPeak	chr10	6662599.0	6631999.0	th798@nau.edu	th798@nau.edu	1632258841.751811	thyroid_ENCFF020VFT	
noPeak	chr10	6752399.0	6676799.0	th798@nau.edu	th798@nau.edu	1632258864.9455905	thyroid_ENCFF020VFT	
noPeak	chr10	6763899.0	6761549.0		th798@nau.edu	1632258931.6103878	thyroid_ENCFF020VFT	
noPeak	chr10	6765849.0	6764199.0		th798@nau.edu	1632258937.2635922	thyroid_ENCFF020VFT	
noPeak	chr10	6822299.0	6818349.0		th798@nau.edu	1632258941.9912941	thyroid_ENCFF020VFT	
noPeak	chr10	6826949.0	6822749.0		th798@nau.edu	1632258946.8555548	thyroid_ENCFF020VFT	
noPeak	chr10	7046999.0	6843799.0	th798@nau.edu	th798@nau.edu	1632258993.2411113	thyroid_ENCFF020VFT	
noPeak	chr10	7382399.0	7066399.0	th798@nau.edu	th798@nau.edu	1632259008.5729618	thyroid_ENCFF020VFT	
peakStart	chr10	7452244.0	7442985.0	th798@nau.edu	th798@nau.edu	1632259225.1333122	thyroid_ENCFF020VFT	
peakEnd	chr10	7460308.0	7453736.0	th798@nau.edu	th798@nau.edu	1632259232.5746293	thyroid_ENCFF020VFT	
noPeak	chr10	7690298.0	7479441.0	th798@nau.edu	th798@nau.edu	1632259244.7831097	thyroid_ENCFF020VFT	
peakStart	chr10	7708949.0	7705849.0	th798@nau.edu	th798@nau.edu	1632259259.2017572	thyroid_ENCFF020VFT	
peakEnd	chr10	7711999.0	7709149.0	th798@nau.edu	th798@nau.edu	1632259266.3520172	thyroid_ENCFF020VFT	
noPeak	chr10	7785499.0	7715849.0	th798@nau.edu	th798@nau.edu	1632259335.1567805	thyroid_ENCFF020VFT	
noPeak	chr10	7825749.0	7787899.0	th798@nau.edu	th798@nau.edu	1632259352.1211762	thyroid_ENCFF020VFT	
peakStart	chr10	7830049.0	7827349.0	th798@nau.edu	th798@nau.edu	1632259357.2975867	thyroid_ENCFF020VFT	
peakEnd	chr10	7833849.0	7830849.0	th798@nau.edu	th798@nau.edu	1632259365.8539045	thyroid_ENCFF020VFT	
noPeak	chr10	7856449.0	7842249.0	th798@nau.edu	th798@nau.edu	1632259375.1341405	thyroid_ENCFF020VFT	
peakStart	chr10	7860649.0	7858299.0	th798@nau.edu	th798@nau.edu	1632259361.6050093	thyroid_ENCFF020VFT	
peakEnd	chr10	7863199.0	7861099.0	th798@nau.edu	th798@nau.edu	1632259368.970531	thyroid_ENCFF020VFT	
noPeak	chr10	7911549.0	7865799.0	th798@nau.edu	th798@nau.edu	1632259381.8028848	thyroid_ENCFF020VFT	
noPeak	chr10	8016299.0	7922499.0	th798@nau.edu	th798@nau.edu	1632259419.26779	thyroid_ENCFF020VFT	
noPeak	chr10	8367999.0	8117199.0	th798@nau.edu	th798@nau.edu	1632259435.9058602	thyroid_ENCFF020VFT	
noPeak	chr10	8775599.0	8424799.0	th798@nau.edu	th798@nau.edu	1632259450.5429115	thyroid_ENCFF020VFT	
noPeak	chr10	9163799.0	8793799.0	th798@nau.edu	th798@nau.edu	1632259462.9996078	thyroid_ENCFF020VFT	
noPeak	chr10	10763999.0	9377999.0	th798@nau.edu	th798@nau.edu	1632259496.5999694	thyroid_ENCFF020VFT	
peakEnd	chr10	11069599.0	11060999.0	th798@nau.edu	th798@nau.edu	1632259537.516126	thyroid_ENCFF020VFT	
noPeak	chr10	11143799.0	11099599.0	th798@nau.edu	th798@nau.edu	1632259630.7898881	thyroid_ENCFF020VFT	
noPeak	chr10	11200649.0	11150399.0	th798@nau.edu	th798@nau.edu	1632259597.32193	thyroid_ENCFF020VFT	
peakStart	chr10	11207449.0	11203499.0	th798@nau.edu	th798@nau.edu	1632259564.152319	thyroid_ENCFF020VFT	
peakEnd	chr10	11210849.0	11207899.0	th798@nau.edu	th798@nau.edu	1632259559.4959803	thyroid_ENCFF020VFT	
noPeak	chr10	11247199.0	11213699.0	th798@nau.edu	th798@nau.edu	1632259603.880424	thyroid_ENCFF020VFT	
noPeak	chr10	11362199.0	11320399.0	th798@nau.edu	th798@nau.edu	1632259626.3881876	thyroid_ENCFF020VFT	
noPeak	chr10	11387389.0	11385639.0		th798@nau.edu	1632259672.5306501	thyroid_ENCFF020VFT	
noPeak	chr10	11389969.0	11387439.0		th798@nau.edu	1632259668.4235418	thyroid_ENCFF020VFT	
noPeak	chr10	11481199.0	11396999.0	th798@nau.edu	th798@nau.edu	1632259637.5977957	thyroid_ENCFF020VFT	
noPeak	chr10	11640799.0	11489599.0	th798@nau.edu	th798@nau.edu	1632259695.4603806	thyroid_ENCFF020VFT	
peakStart	chr10	11653149.0	11650449.0	th798@nau.edu	th798@nau.edu	1632259703.5764878	thyroid_ENCFF020VFT	
peakEnd	chr10	11656299.0	11653399.0	th798@nau.edu	th798@nau.edu	1632259707.952505	thyroid_ENCFF020VFT	
noPeak	chr10	11696599.0	11658249.0	th798@nau.edu	th798@nau.edu	1632259713.5612078	thyroid_ENCFF020VFT	
noPeak	chr10	11722149.0	11699899.0	th798@nau.edu	th798@nau.edu	1632259764.9787798	thyroid_ENCFF020VFT	
noPeak	chr10	11727199.0	11723999.0		th798@nau.edu	1632259799.5093064	thyroid_ENCFF020VFT	
noPeak	chr10	11729149.0	11727449.0		th798@nau.edu	1632259803.6522763	thyroid_ENCFF020VFT	
noPeak	chr10	11775599.0	11736799.0	th798@nau.edu	th798@nau.edu	1632259738.9447613	thyroid_ENCFF020VFT	
peakStart	chr10	11784649.0	11782749.0	th798@nau.edu	th798@nau.edu	1632259918.5125275	thyroid_ENCFF020VFT	
peakEnd	chr10	11786999.0	11784999.0	th798@nau.edu	th798@nau.edu	1632259923.877121	thyroid_ENCFF020VFT	
noPeak	chr10	11843999.0	11790599.0	th798@nau.edu	th798@nau.edu	1632259745.32925	thyroid_ENCFF020VFT	
peakStart	chr10	11865649.0	11863149.0	th798@nau.edu	th798@nau.edu	1632259945.4981737	thyroid_ENCFF020VFT	
peakEnd	chr10	11867649.0	11865849.0	th798@nau.edu	th798@nau.edu	1632259940.4576201	thyroid_ENCFF020VFT	
noPeak	chr10	11903899.0	11868799.0	th798@nau.edu	th798@nau.edu	1632259955.2447033	thyroid_ENCFF020VFT	
noPeak	chr10	11997499.0	11916249.0	th798@nau.edu	th798@nau.edu	1632259965.5426633	thyroid_ENCFF020VFT	
noPeak	chr10	12076499.0	12001499.0		th798@nau.edu	1632259989.9866557	thyroid_ENCFF020VFT	
peakStart	chr10	12084399.0	12082299.0	th798@nau.edu	th798@nau.edu	1632260002.3050084	thyroid_ENCFF020VFT	
peakEnd	chr10	12088199.0	12084699.0	th798@nau.edu	th798@nau.edu	1632260042.6353092	thyroid_ENCFF020VFT	
noPeak	chr10	12107799.0	12090099.0	th798@nau.edu	th798@nau.edu	1632260049.426839	thyroid_ENCFF020VFT	
peakStart	chr10	12111299.0	12109099.0	th798@nau.edu	th798@nau.edu	1632260005.425193	thyroid_ENCFF020VFT	
peakEnd	chr10	12113799.0	12111599.0	th798@nau.edu	th798@nau.edu	1632260036.304856	thyroid_ENCFF020VFT	
noPeak	chr10	12167299.0	12116699.0	th798@nau.edu	th798@nau.edu	1632260052.9632616	thyroid_ENCFF020VFT	
peakStart	chr10	12171699.0	12168699.0	th798@nau.edu	th798@nau.edu	1632260012.6217434	thyroid_ENCFF020VFT	
peakEnd	chr10	12180999.0	12171799.0		th798@nau.edu	1632260021.5669165	thyroid_ENCFF020VFT	
noPeak	chr10	12231199.0	12183099.0	th798@nau.edu	th798@nau.edu	1632260057.2363145	thyroid_ENCFF020VFT	
peakStart	chr10	12237499.0	12232999.0	th798@nau.edu	th798@nau.edu	1632260026.6776755	thyroid_ENCFF020VFT	
peakEnd	chr10	12241299.0	12238099.0	th798@nau.edu	th798@nau.edu	1632260030.6464458	thyroid_ENCFF020VFT	
noPeak	chr10	12359299.0	12243099.0	th798@nau.edu	th798@nau.edu	1632260062.3360772	thyroid_ENCFF020VFT	
peakStart	chr10	12391899.0	12387399.0	th798@nau.edu	th798@nau.edu	1632260088.368543	thyroid_ENCFF020VFT	
peakEnd	chr10	12394799.0	12392399.0	th798@nau.edu	th798@nau.edu	1632260093.0316427	thyroid_ENCFF020VFT	
noPeak	chr10	12629999.0	12406499.0	th798@nau.edu	th798@nau.edu	1632260071.1462812	thyroid_ENCFF020VFT	
noPeak	chr10	12989999.0	12646499.0	th798@nau.edu	th798@nau.edu	1632260109.976282	thyroid_ENCFF020VFT	
noPeak	chr10	13127999.0	13057999.0	th798@nau.edu	th798@nau.edu	1632260130.9883077	thyroid_ENCFF020VFT	
peakStart	chr10	13142099.0	13139449.0				thyroid_ENCFF020VFT	
noPeak	chr10	13195799.0	13147749.0				thyroid_ENCFF020VFT	
noPeak	chr10	13320499.0	13216999.0	th798@nau.edu	th798@nau.edu	1632260126.6444993	thyroid_ENCFF020VFT	
peakStart	chr10	13341849.0	13339249.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13343099.0	13341949.0				thyroid_ENCFF020VFT	
peakStart	chr10	13344279.0	13343179.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13345739.0	13344299.0				thyroid_ENCFF020VFT	
noPeak	chr10	13385249.0	13347799.0				thyroid_ENCFF020VFT	
peakStart	chr10	13389999.0	13386049.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13394349.0	13390599.0				thyroid_ENCFF020VFT	
noPeak	chr10	13423849.0	13395499.0				thyroid_ENCFF020VFT	
noPeak	chr10	13477949.0	13432699.0				thyroid_ENCFF020VFT	
noPeak	chr10	13542249.0	13490199.0				thyroid_ENCFF020VFT	
peakStart	chr10	13570249.0	13565999.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13574649.0	13571299.0				thyroid_ENCFF020VFT	
noPeak	chr10	13624249.0	13576499.0				thyroid_ENCFF020VFT	
peakStart	chr10	13629049.0	13625999.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13631499.0	13629499.0				thyroid_ENCFF020VFT	
noPeak	chr10	13672449.0	13655749.0				thyroid_ENCFF020VFT	
noPeak	chr10	13724249.0	13682799.0				thyroid_ENCFF020VFT	
noPeak	chr10	13744299.0	13733699.0				thyroid_ENCFF020VFT	
peakStart	chr10	13748999.0	13745099.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13751749.0	13749899.0				thyroid_ENCFF020VFT	
noPeak	chr10	13793999.0	13768399.0				thyroid_ENCFF020VFT	
noPeak	chr10	13863999.0	13835049.0				thyroid_ENCFF020VFT	
noPeak	chr10	13869149.0	13867399.0				thyroid_ENCFF020VFT	
noPeak	chr10	13871899.0	13869799.0				thyroid_ENCFF020VFT	
noPeak	chr10	13918349.0	13883999.0				thyroid_ENCFF020VFT	
peakStart	chr10	13933049.0	13928599.0				thyroid_ENCFF020VFT	
peakEnd	chr10	13936849.0	13933499.0				thyroid_ENCFF020VFT	
noPeak	chr10	13955449.0	13939549.0				thyroid_ENCFF020VFT	
noPeak	chr10	13994599.0	13957199.0				thyroid_ENCFF020VFT	
noPeak	chr10	14111799.0	14091799.0				thyroid_ENCFF020VFT	
noPeak	chr10	14181399.0	14139799.0				thyroid_ENCFF020VFT	
noPeak	chr10	14296599.0	14261199.0				thyroid_ENCFF020VFT	
noPeak	chr10	14406799.0	14352199.0				thyroid_ENCFF020VFT	
noPeak	chr10	14502599.0	14452199.0				thyroid_ENCFF020VFT	
noPeak	chr10	14573399.0	14550599.0				thyroid_ENCFF020VFT	
noPeak	chr10	14610199.0	14590899.0				thyroid_ENCFF020VFT	
peakStart	chr10	14645649.0	14641699.0				thyroid_ENCFF020VFT	
peakEnd	chr10	14649499.0	14646699.0				thyroid_ENCFF020VFT	
noPeak	chr10	14682749.0	14657049.0				thyroid_ENCFF020VFT	
noPeak	chr10	14861499.0	14698499.0	th798@nau.edu	th798@nau.edu	1632260158.7439568	thyroid_ENCFF020VFT	
peakStart	chr10	14880299.0	14877199.0	th798@nau.edu	th798@nau.edu	1632260165.945249	thyroid_ENCFF020VFT	
peakEnd	chr10	14883399.0	14880899.0	th798@nau.edu	th798@nau.edu	1632260171.155283	thyroid_ENCFF020VFT	
noPeak	chr10	14915899.0	14886099.0	th798@nau.edu	th798@nau.edu	1632260183.7244756	thyroid_ENCFF020VFT	
peakStart	chr10	14920199.0	14917599.0	th798@nau.edu	th798@nau.edu	1632260179.6660244	thyroid_ENCFF020VFT	
peakEnd	chr10	14923699.0	14920899.0	th798@nau.edu	th798@nau.edu	1632260175.0382504	thyroid_ENCFF020VFT	
noPeak	chr10	14967699.0	14926199.0	th798@nau.edu	th798@nau.edu	1632260188.037488	thyroid_ENCFF020VFT	
peakStart	chr10	14995699.0	14992799.0	th798@nau.edu	th798@nau.edu	1632260202.914415	thyroid_ENCFF020VFT	
peakEnd	chr10	14998499.0	14996199.0	th798@nau.edu	th798@nau.edu	1632260213.4757953	thyroid_ENCFF020VFT	
peakStart	chr10	15001799.0	14999299.0	th798@nau.edu	th798@nau.edu	1632260208.3309784	thyroid_ENCFF020VFT	
peakEnd	chr10	15005899.0	15002099.0	th798@nau.edu	th798@nau.edu	1632260217.1847994	thyroid_ENCFF020VFT	
noPeak	chr10	15047799.0	15007499.0	th798@nau.edu	th798@nau.edu	1632260222.0847478	thyroid_ENCFF020VFT	
noPeak	chr10	15120799.0	15052399.0	th798@nau.edu	th798@nau.edu	1632260246.9328537	thyroid_ENCFF020VFT	
peakStart	chr10	15139439.0	15137459.0	th798@nau.edu	th798@nau.edu	1632260265.1129217	thyroid_ENCFF020VFT	
peakEnd	chr10	15141179.0	15139659.0	th798@nau.edu	th798@nau.edu	1632260270.912151	thyroid_ENCFF020VFT	
noPeak	chr10	15202299.0	15146599.0	th798@nau.edu	th798@nau.edu	1632260256.619002	thyroid_ENCFF020VFT	
peakStart	chr10	15210179.0	15207679.0	th798@nau.edu	th798@nau.edu	1632260290.6020265	thyroid_ENCFF020VFT	
peakEnd	chr10	15212119.0	15210379.0	th798@nau.edu	th798@nau.edu	1632260286.0681252	thyroid_ENCFF020VFT	
noPeak	chr10	15248199.0	15214999.0	th798@nau.edu	th798@nau.edu	1632260251.7558362	thyroid_ENCFF020VFT	
noPeak	chr10	15381399.0	15252199.0	th798@nau.edu	th798@nau.edu	1632260305.551541	thyroid_ENCFF020VFT	
noPeak	chr10	15409359.0	15396079.0	th798@nau.edu	th798@nau.edu	1632260315.5669842	thyroid_ENCFF020VFT	
peakStart	chr10	15412459.0	15410439.0	th798@nau.edu	th798@nau.edu	1632260326.1215582	thyroid_ENCFF020VFT	
peakEnd	chr10	15415419.0	15412779.0	th798@nau.edu	th798@nau.edu	1632260331.2175255	thyroid_ENCFF020VFT	
noPeak	chr10	15435699.0	15417079.0	th798@nau.edu	th798@nau.edu	1632260319.4174361	thyroid_ENCFF020VFT	
noPeak	chr10	15470699.0	15438499.0	th798@nau.edu	th798@nau.edu	1632260343.2096686	thyroid_ENCFF020VFT	
noPeak	chr10	15476539.0	15475359.0		th798@nau.edu	1632260401.7832434	thyroid_ENCFF020VFT	
noPeak	chr10	15478279.0	15476619.0		th798@nau.edu	1632260405.8152323	thyroid_ENCFF020VFT	
noPeak	chr10	15481759.0	15480039.0		th798@nau.edu	1632260409.6219156	thyroid_ENCFF020VFT	
noPeak	chr10	15483879.0	15481879.0		th798@nau.edu	1632260413.34236	thyroid_ENCFF020VFT	
noPeak	chr10	15521412.0	15485525.0	th798@nau.edu	th798@nau.edu	1632260518.526441	thyroid_ENCFF020VFT	
noPeak	chr10	15546499.0	15544539.0		th798@nau.edu	1632260595.684729	thyroid_ENCFF020VFT	
